Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,GIANTX,Redgar,omen,,,,,,,,,,32,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,GIANTX,hoody,viper,1,,,,,,,,,26,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,GIANTX,nukkye,killjoy,2,,,,,,,,,49,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,GIANTX,Cloud,skye,1,1,1,,,,,,,73,4,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,Karmine Corp,MAGNUM,killjoy,2,,1,,,,,,,82,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,Karmine Corp,sh1n,omen,,,,,,,,,,34,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,Karmine Corp,marteen,raze,3,2,,,,,,,,51,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,Karmine Corp,tomaszy,viper,4,,,,,,,,,60,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,Karmine Corp,N4RRATE,fade,5,1,,,,,1,,,83,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,Natus Vincere,Zyppan,"kayo, raze, sova",13,2,2,,,,,,,69,8,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,Natus Vincere,ardiis,"jett, kayo, yoru",9,7,1,,1,,,,,68,3,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,Natus Vincere,ANGE1,"gekko, omen, sova",7,1,,,,,,,,44,6,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,Natus Vincere,Shao,"brimstone, omen, viper",10,,,,,,,,,63,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,Natus Vincere,SUYGETSU,"cypher, viper",8,3,,,3,,,,,63,2,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,BBL Esports,pAura,"breach, kayo",5,2,,,,1,,,,45,6,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,BBL Esports,Brave,"brimstone, omen, viper",7,1,,,3,,,,,46,5,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,BBL Esports,reazy,"skye, sova",5,1,,,3,,,,,58,9,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,BBL Esports,QutionerX,"jett, raze",8,3,1,,1,,,,,47,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,All Maps,BBL Esports,Elite,"cypher, killjoy, viper",7,3,,,,,,,,47,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,Natus Vincere,Zyppan,raze,3,1,,,,,,,,56,3,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,Natus Vincere,ardiis,kayo,2,1,1,,,,,,,53,3,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,Natus Vincere,ANGE1,gekko,4,,,,,,,,,44,3,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,Natus Vincere,Shao,brimstone,4,,,,,,,,,85,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,Natus Vincere,SUYGETSU,viper,4,,,,2,,,,,61,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,BBL Esports,pAura,breach,4,1,,,,1,,,,65,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,BBL Esports,Brave,brimstone,4,1,,,3,,,,,55,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,BBL Esports,reazy,skye,2,,,,2,,,,,46,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,BBL Esports,QutionerX,raze,4,1,,,,,,,,49,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,BBL Esports,Elite,viper,2,1,,,,,,,,49,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,Natus Vincere,Zyppan,kayo,3,1,1,,,,,,,66,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,Natus Vincere,ardiis,jett,2,2,,,,,,,,51,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,Natus Vincere,ANGE1,sova,2,1,,,,,,,,54,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,Natus Vincere,Shao,omen,4,,,,,,,,,56,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,Natus Vincere,SUYGETSU,cypher,3,2,,,1,,,,,69,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,BBL Esports,pAura,kayo,,,,,,,,,,14,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,BBL Esports,Brave,omen,3,,,,,,,,,56,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,BBL Esports,reazy,sova,3,1,,,,,,,,72,4,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,BBL Esports,QutionerX,jett,2,1,1,,1,,,,,48,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,BBL Esports,Elite,killjoy,2,,,,,,,,,44,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,Natus Vincere,Zyppan,sova,7,,1,,,,,,,85,4,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,Natus Vincere,ardiis,yoru,5,4,,,1,,,,,100,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,Natus Vincere,ANGE1,omen,1,,,,,,,,,33,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,Natus Vincere,Shao,viper,2,,,,,,,,,47,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,Natus Vincere,SUYGETSU,cypher,1,1,,,,,,,,59,0,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,BBL Esports,pAura,kayo,1,1,,,,,,,,56,3,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,BBL Esports,Brave,viper,,,,,,,,,,26,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,BBL Esports,reazy,sova,,,,,1,,,,,55,3,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,BBL Esports,QutionerX,jett,2,1,,,,,,,,45,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,BBL Esports,Elite,cypher,3,2,,,,,,,,49,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,Team Liquid,Enzo,"gekko, sova",3,1,,,,,,,,43,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,Team Liquid,nAts,viper,6,3,1,,,,,,,79,3,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,Team Liquid,Mistic,"brimstone, sage",3,,,,,,,1,,34,8,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,Team Liquid,Jamppi,"killjoy, skye",9,,,,,,,,,48,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,Team Liquid,Keiko,"jett, raze",7,1,4,,,,1,,,89,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,KOI,ShadoW,"fade, sova",3,2,2,,1,2,,,,47,7,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,KOI,starxo,"harbor, skye",4,1,,,,,,,,38,5,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,KOI,sheydos,"killjoy, viper",2,2,,,1,,,,,51,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,KOI,grubinho,"brimstone, viper",4,4,,,1,,,,,49,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,All Maps,KOI,kamo,"raze, yoru",8,2,,,,,,,,54,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,Team Liquid,Enzo,sova,1,,,,,,,,,45,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,Team Liquid,nAts,viper,3,,,,,,,,,55,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,Team Liquid,Mistic,sage,1,,,,,,,,,29,8,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,Team Liquid,Jamppi,killjoy,4,,,,,,,,,46,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,Team Liquid,Keiko,jett,4,1,4,,,,1,,,120,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,KOI,ShadoW,sova,1,1,1,,,1,,,,59,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,KOI,starxo,harbor,3,,,,,,,,,42,3,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,KOI,sheydos,killjoy,1,,,,1,,,,,37,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,KOI,grubinho,viper,2,2,,,1,,,,,49,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,KOI,kamo,yoru,4,2,,,,,,,,61,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,Team Liquid,Enzo,gekko,2,1,,,,,,,,41,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,Team Liquid,nAts,viper,3,3,1,,,,,,,102,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,Team Liquid,Mistic,brimstone,2,,,,,,,1,,39,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,Team Liquid,Jamppi,skye,5,,,,,,,,,49,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,Team Liquid,Keiko,raze,3,,,,,,,,,57,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,KOI,ShadoW,fade,2,1,1,,1,1,,,,35,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,KOI,starxo,skye,1,1,,,,,,,,34,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,KOI,sheydos,viper,1,2,,,,,,,,64,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,KOI,grubinho,brimstone,2,2,,,,,,,,49,4,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,KOI,kamo,raze,4,,,,,,,,,46,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Team Vitality,Sayf,"omen, viper",4,1,,,,,,,,51,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Team Vitality,Destrian,"cypher, killjoy",1,1,1,,,,,,,47,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Team Vitality,ceNder,"omen, viper",4,4,1,,1,,,,,56,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Team Vitality,Kicks,skye,9,2,,,,,,,,66,11,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Team Vitality,runneR,raze,7,3,,1,,1,,,,67,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Gentle Mates,beyAz,breach,2,,,,,,,,,31,6,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Gentle Mates,TakaS,"raze, yoru",3,4,,,,,,,,52,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Gentle Mates,logaN,"cypher, killjoy",4,1,1,,,,,,,51,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Gentle Mates,nataNk,"phoenix, raze",6,3,,,,,,,,50,3,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,All Maps,Gentle Mates,Wailers,omen,3,1,,,,,,,,42,7,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Team Vitality,Sayf,viper,3,1,,,,,,,,62,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Team Vitality,Destrian,cypher,1,1,1,,,,,,,54,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Team Vitality,ceNder,omen,1,2,,,,,,,,34,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Team Vitality,Kicks,skye,6,1,,,,,,,,68,7,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Team Vitality,runneR,raze,3,,,1,,1,,,,60,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Gentle Mates,beyAz,breach,1,,,,,,,,,34,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Gentle Mates,TakaS,yoru,2,2,,,,,,,,48,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Gentle Mates,logaN,cypher,1,,1,,,,,,,35,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Gentle Mates,nataNk,raze,5,2,,,,,,,,67,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,Gentle Mates,Wailers,omen,1,,,,,,,,,44,5,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Team Vitality,Sayf,omen,1,,,,,,,,,39,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Team Vitality,Destrian,killjoy,,,,,,,,,,39,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Team Vitality,ceNder,viper,3,2,1,,1,,,,,77,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Team Vitality,Kicks,skye,3,1,,,,,,,,64,4,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Team Vitality,runneR,raze,4,3,,,,,,,,73,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Gentle Mates,beyAz,breach,1,,,,,,,,,27,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Gentle Mates,TakaS,raze,1,2,,,,,,,,56,0,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Gentle Mates,logaN,killjoy,3,1,,,,,,,,66,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Gentle Mates,nataNk,phoenix,1,1,,,,,,,,33,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,Gentle Mates,Wailers,omen,2,1,,,,,,,,40,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Team Heretics,paTiTek,viper,4,,1,,,,,,,53,2,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Team Heretics,Boo,omen,6,3,,,,,,,,74,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Team Heretics,RieNs,"breach, gekko",3,2,1,,,1,,,,79,6,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Team Heretics,MiniBoo,"neon, raze",7,3,,,,,,,,67,0,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Team Heretics,benjyfishy,"cypher, killjoy",3,6,,,,,,,,91,0,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Karmine Corp,MAGNUM,"fade, killjoy",1,,,,1,,,,,30,7,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Karmine Corp,sh1n,"astra, omen",2,1,,,1,,,,,44,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Karmine Corp,marteen,"raze, yoru",4,,,,1,,,,,38,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Karmine Corp,tomaszy,"omen, viper",3,,,,1,,,,,47,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,All Maps,Karmine Corp,N4RRATE,"fade, raze",5,2,,,,,,,,57,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Team Heretics,paTiTek,viper,3,,1,,,,,,,52,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Team Heretics,Boo,omen,2,1,,,,,,,,35,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Team Heretics,RieNs,breach,1,2,,,,,,,,63,2,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Team Heretics,MiniBoo,raze,4,3,,,,,,,,89,0,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Team Heretics,benjyfishy,cypher,2,3,,,,,,,,56,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Karmine Corp,MAGNUM,fade,1,,,,1,,,,,48,6,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Karmine Corp,sh1n,astra,,1,,,,,,,,35,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Karmine Corp,marteen,yoru,2,,,,1,,,,,39,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Karmine Corp,tomaszy,omen,,,,,1,,,,,47,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,Karmine Corp,N4RRATE,raze,2,1,,,,,,,,68,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Team Heretics,paTiTek,viper,1,,,,,,,,,53,0,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Team Heretics,Boo,omen,4,2,,,,,,,,112,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Team Heretics,RieNs,gekko,2,,1,,,1,,,,94,4,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Team Heretics,MiniBoo,neon,3,,,,,,,,,44,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Team Heretics,benjyfishy,killjoy,1,3,,,,,,,,125,0,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Karmine Corp,MAGNUM,killjoy,,,,,,,,,,11,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Karmine Corp,sh1n,omen,2,,,,1,,,,,52,2,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Karmine Corp,marteen,raze,2,,,,,,,,,36,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Karmine Corp,tomaszy,viper,3,,,,,,,,,46,1,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,Karmine Corp,N4RRATE,fade,3,1,,,,,,,,45,5,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,FUT Esports,cNed,"chamber, raze",11,1,,,,,,,,53,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,FUT Esports,qRaxs,"fade, raze",11,1,,,,,,,,48,5,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,FUT Esports,AtaKaptan,"omen, viper",11,3,,,1,,,,,55,1,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,FUT Esports,MrFaliN,"omen, skye, sova",5,4,,,,,,,,45,15,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,FUT Esports,yetujey,"cypher, phoenix, viper",9,2,,,,1,,,,72,1,4
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,GIANTX,Fit1nho,raze,7,2,1,,,,,,,51,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,GIANTX,Redgar,omen,5,,,,1,,,,,29,3,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,GIANTX,hoody,"breach, skye, viper",6,2,,,1,,,,,48,3,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,GIANTX,nukkye,"cypher, killjoy, sage",8,3,,,,1,,,,66,3,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,All Maps,GIANTX,Cloud,"breach, fade, sova",9,2,,,1,,1,,,65,15,3
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,FUT Esports,cNed,chamber,4,,,,,,,,,46,0,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,FUT Esports,qRaxs,raze,2,,,,,,,,,41,1,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,FUT Esports,AtaKaptan,omen,1,2,,,,,,,,49,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,FUT Esports,MrFaliN,skye,1,2,,,,,,,,61,5,2
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,FUT Esports,yetujey,viper,5,,,,,,,,,94,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,GIANTX,Fit1nho,raze,2,,,,,,,,,39,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,GIANTX,Redgar,omen,1,,,,,,,,,30,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,GIANTX,hoody,skye,2,,,,,,,,,30,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,GIANTX,nukkye,cypher,3,1,,,,,,,,48,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,GIANTX,Cloud,breach,5,,,,,,,,,80,8,1
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Icebox,FUT Esports,cNed,chamber,3,,,,,,,,,55,0,0
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Icebox,FUT Esports,qRaxs,fade,3,,,,,,,,,38,3,1
