Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,EDward Gaming,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,EDward Gaming,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,EDward Gaming,cypher,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,EDward Gaming,brimstone,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Paper Rex,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Paper Rex,brimstone,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Paper Rex,fade,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Paper Rex,harbor,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Paper Rex,reyna,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Sentinels,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Sentinels,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Sentinels,gekko,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Sentinels,brimstone,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Sentinels,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,yoru,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,astra,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,EDward Gaming,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,EDward Gaming,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,EDward Gaming,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,EDward Gaming,breach,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,EDward Gaming,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,Paper Rex,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,Paper Rex,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,Paper Rex,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,Paper Rex,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Split,Paper Rex,yoru,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,EDward Gaming,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,EDward Gaming,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,EDward Gaming,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,EDward Gaming,kayo,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,EDward Gaming,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,Gen.G,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,Gen.G,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,Gen.G,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,Gen.G,killjoy,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Icebox,Gen.G,gekko,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,EDward Gaming,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,EDward Gaming,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,EDward Gaming,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,EDward Gaming,skye,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,EDward Gaming,breach,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Gen.G,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Gen.G,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Gen.G,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Gen.G,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Gen.G,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,cypher,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,breach,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Paper Rex,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Paper Rex,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Paper Rex,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Paper Rex,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Paper Rex,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,cypher,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Karmine Corp,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Karmine Corp,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Karmine Corp,astra,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Karmine Corp,fade,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Karmine Corp,yoru,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,EDward Gaming,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,EDward Gaming,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,EDward Gaming,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,EDward Gaming,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,EDward Gaming,cypher,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,Gen.G,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,Gen.G,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,Gen.G,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,Gen.G,astra,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,Gen.G,yoru,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,FunPlus Phoenix,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,FunPlus Phoenix,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,FunPlus Phoenix,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,FunPlus Phoenix,astra,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,FunPlus Phoenix,yoru,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,LOUD,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,LOUD,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,LOUD,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,LOUD,kayo,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Breeze,LOUD,cypher,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,gekko,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,neon,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Paper Rex,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Paper Rex,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Paper Rex,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Paper Rex,cypher,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Paper Rex,skye,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Sentinels,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Sentinels,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Sentinels,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Sentinels,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Sentinels,fade,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Karmine Corp,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Karmine Corp,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Karmine Corp,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Karmine Corp,killjoy,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Karmine Corp,fade,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,cypher,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,neon,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Paper Rex,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Paper Rex,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Paper Rex,kayo,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Paper Rex,gekko,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Paper Rex,sage,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,FunPlus Phoenix,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,FunPlus Phoenix,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,FunPlus Phoenix,phoenix,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,FunPlus Phoenix,harbor,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,FunPlus Phoenix,chamber,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,LOUD,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,LOUD,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,LOUD,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,LOUD,breach,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,LOUD,phoenix,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Karmine Corp,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Karmine Corp,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Karmine Corp,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Karmine Corp,skye,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Karmine Corp,yoru,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Paper Rex,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Paper Rex,skye,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Paper Rex,harbor,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Paper Rex,reyna,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Bind,Paper Rex,brimstone,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Karmine Corp,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Karmine Corp,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Karmine Corp,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Karmine Corp,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Karmine Corp,fade,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Paper Rex,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Paper Rex,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Paper Rex,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Paper Rex,skye,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Lotus,Paper Rex,astra,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Karmine Corp,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Karmine Corp,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Karmine Corp,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Karmine Corp,fade,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Karmine Corp,breach,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Paper Rex,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Paper Rex,raze,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Paper Rex,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Paper Rex,fade,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Ascent,Paper Rex,gekko,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,LOUD,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,LOUD,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,LOUD,jett,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,LOUD,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,LOUD,harbor,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,EDward Gaming,viper,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,EDward Gaming,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,EDward Gaming,jett,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,EDward Gaming,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Icebox,EDward Gaming,killjoy,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,LOUD,omen,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,LOUD,viper,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,LOUD,sova,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,LOUD,breach,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,LOUD,phoenix,1,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,EDward Gaming,omen,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,EDward Gaming,raze,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,EDward Gaming,sova,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,EDward Gaming,kayo,0,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Sunset,EDward Gaming,cypher,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Sentinels,viper,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Sentinels,jett,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Sentinels,kayo,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Sentinels,killjoy,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Sentinels,gekko,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Gen.G,viper,1,2,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Gen.G,jett,1,2,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Gen.G,kayo,1,2,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Gen.G,killjoy,1,2,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Gen.G,gekko,1,2,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,LOUD,viper,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,LOUD,jett,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,LOUD,sova,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,LOUD,killjoy,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,LOUD,harbor,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,EDward Gaming,viper,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,EDward Gaming,jett,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,EDward Gaming,kayo,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,EDward Gaming,sova,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,EDward Gaming,killjoy,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Karmine Corp,viper,1,0,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Karmine Corp,jett,1,0,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Karmine Corp,killjoy,1,0,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Karmine Corp,gekko,1,0,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,Karmine Corp,sage,1,0,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,FunPlus Phoenix,viper,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,FunPlus Phoenix,omen,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,FunPlus Phoenix,jett,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,FunPlus Phoenix,gekko,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Icebox,FunPlus Phoenix,reyna,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Sentinels,viper,4,0,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Sentinels,omen,4,0,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Sentinels,raze,4,0,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Sentinels,killjoy,4,0,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Sentinels,fade,4,0,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,omen,0,4,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,raze,0,4,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,jett,0,4,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,skye,0,4,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,cypher,0,3,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Paper Rex,astra,0,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Gen.G,viper,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Gen.G,omen,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Gen.G,raze,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Gen.G,killjoy,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Gen.G,fade,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Karmine Corp,viper,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Karmine Corp,omen,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Karmine Corp,raze,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Karmine Corp,killjoy,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Karmine Corp,fade,2,1,3
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Team Heretics,viper,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Team Heretics,omen,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Team Heretics,killjoy,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Team Heretics,gekko,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,Team Heretics,neon,1,1,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,FunPlus Phoenix,viper,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,FunPlus Phoenix,omen,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,FunPlus Phoenix,raze,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,FunPlus Phoenix,gekko,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Lotus,FunPlus Phoenix,chamber,0,1,1
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Sentinels,viper,0,2,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Sentinels,jett,0,2,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Sentinels,kayo,0,2,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Sentinels,sova,0,2,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Sentinels,cypher,0,2,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Gen.G,viper,3,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Gen.G,jett,3,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Gen.G,sova,3,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Gen.G,yoru,3,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,Gen.G,astra,3,1,4
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,LOUD,viper,2,0,2
Champions Tour 2024: Masters Madrid,All Stages,All Match Types,Breeze,LOUD,jett,2,0,2
