Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,Noble Experience,UdoTan,"jett, sova, viper",9,3,1,,1,,,,,55,7,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,Noble Experience,Alex,viper,2,1,,,,,,,,77,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,Noble Experience,Anna,"killjoy, reyna, skye",4,3,,,,,,,,40,3,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,Noble Experience,OutLaw,"astra, reyna, sage",8,2,1,,1,,,,,47,9,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,RYU Gaming,INTD,"reyna, skye",6,3,,,,,,,,63,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,RYU Gaming,Neal X,jett,6,3,1,,,1,,,,63,0,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,RYU Gaming,BrightBlue,"cypher, sova",10,1,,,1,,,,,50,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,RYU Gaming,Sorewrist,"sage, sova",2,2,,,,1,,,,50,9,6
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,All Maps,RYU Gaming,Yohan,"omen, viper",8,,,,,,,,,48,4,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,Noble Experience,REV1,sova,1,,,,,,,,,27,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,Noble Experience,UdoTan,jett,2,,,,,,,,,29,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,Noble Experience,Alex,viper,2,1,,,,,,,,77,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,Noble Experience,Anna,reyna,,,,,,,,,,15,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,Noble Experience,OutLaw,sage,1,,,,,,,,,34,8,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,RYU Gaming,INTD,reyna,4,2,,,,,,,,100,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,RYU Gaming,Neal X,jett,3,2,,,,,,,,98,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,RYU Gaming,BrightBlue,sova,3,1,,,,,,,,61,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,RYU Gaming,Sorewrist,sage,1,,,,,,,,,25,3,5
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Icebox,RYU Gaming,Yohan,viper,4,,,,,,,,,51,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,Noble Experience,REV1,skye,3,,,,,,,,,37,4,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,Noble Experience,Lawrence,jett,2,,1,,1,,,,,61,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,Noble Experience,UdoTan,sova,3,1,1,,,,,,,63,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,Noble Experience,Anna,killjoy,2,2,,,,,,,,63,2,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,Noble Experience,OutLaw,astra,4,,1,,,,,,,48,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,RYU Gaming,INTD,reyna,,1,,,,,,,,51,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,RYU Gaming,Neal X,jett,1,,1,,,,,,,42,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,RYU Gaming,BrightBlue,cypher,5,,,,1,,,,,50,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,RYU Gaming,Sorewrist,sova,,1,,,,1,,,,65,4,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Haven,RYU Gaming,Yohan,omen,,,,,,,,,,33,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,Noble Experience,REV1,sova,,,,,,,,,,41,2,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,Noble Experience,Lawrence,jett,2,1,,,,,,,,62,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,Noble Experience,UdoTan,viper,4,2,,,1,,,,,73,5,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,Noble Experience,Anna,skye,2,1,,,,,,,,42,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,Noble Experience,OutLaw,reyna,3,2,,,1,,,,,60,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,RYU Gaming,INTD,skye,2,,,,,,,,,39,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,RYU Gaming,Neal X,jett,2,1,,,,1,,,,48,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,RYU Gaming,BrightBlue,cypher,2,,,,,,,,,38,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,RYU Gaming,Sorewrist,sova,1,1,,,,,,,,59,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming,Breeze,RYU Gaming,Yohan,viper,4,,,,,,,,,59,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Klaus,DaeGi,"phoenix, raze, sage",7,3,,1,1,,,,,52,8,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Klaus,Hound,jett,9,3,1,,1,1,,,,59,5,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Klaus,ACCEL,"breach, killjoy, sova",8,2,,,,1,,,,46,2,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Klaus,JW,"breach, raze, sova",5,2,,,,,,,,34,4,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Klaus,ELSE,astra,8,1,1,,,,,,,46,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Mujig 100su,MungHoon,jett,10,4,1,,,,,,,65,1,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Mujig 100su,WOW,omen,6,2,1,,,,,,,50,15,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Mujig 100su,Blebee,killjoy,9,2,1,,1,,,,,55,7,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Mujig 100su,Pay,"raze, reyna",7,6,1,,1,,,,,65,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,All Maps,Mujig 100su,B4nnba,"sage, sova",6,1,,,,,,,,44,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Klaus,DaeGi,sage,4,1,,,1,,,,,56,8,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Klaus,Hound,jett,2,1,,,,1,,,,55,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Klaus,ACCEL,breach,3,1,,,,1,,,,48,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Klaus,JW,raze,3,2,,,,,,,,56,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Klaus,ELSE,astra,1,1,,,,,,,,41,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Mujig 100su,MungHoon,jett,4,1,,,,,,,,73,0,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Mujig 100su,WOW,omen,2,1,,,,,,,,57,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Mujig 100su,Blebee,killjoy,3,1,,,,,,,,37,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Mujig 100su,Pay,raze,3,,,,,,,,,46,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split,Mujig 100su,B4nnba,sage,4,,,,,,,,,39,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Klaus,DaeGi,raze,2,1,,1,,,,,,62,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Klaus,Hound,jett,2,1,1,,1,,,,,60,0,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Klaus,ACCEL,sova,3,,,,,,,,,38,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Klaus,JW,breach,1,,,,,,,,,22,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Klaus,ELSE,astra,4,,,,,,,,,61,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Mujig 100su,MungHoon,jett,4,1,,,,,,,,36,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Mujig 100su,WOW,omen,1,1,,,,,,,,35,6,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Mujig 100su,Blebee,killjoy,4,1,1,,,,,,,73,4,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Mujig 100su,Pay,reyna,1,3,,,1,,,,,76,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind,Mujig 100su,B4nnba,sova,2,,,,,,,,,51,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Klaus,DaeGi,phoenix,1,1,,,,,,,,37,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Klaus,Hound,jett,5,1,,,,,,,,62,4,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Klaus,ACCEL,killjoy,2,1,,,,,,,,53,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Klaus,JW,sova,1,,,,,,,,,24,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Klaus,ELSE,astra,3,,1,,,,,,,36,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Mujig 100su,MungHoon,jett,2,2,1,,,,,,,85,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Mujig 100su,WOW,omen,3,,1,,,,,,,57,6,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Mujig 100su,Blebee,killjoy,2,,,,1,,,,,54,3,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Mujig 100su,Pay,reyna,3,3,1,,,,,,,73,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent,Mujig 100su,B4nnba,sova,,1,,,,,,,,41,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,GOMA,Bangnan,"breach, kayo, sage",7,4,1,,,1,,,,48,4,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,GOMA,Jinboong,"astra, omen",9,1,1,,,,,,,38,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,GOMA,Felix,"breach, sova",3,4,1,,,1,,,,43,5,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,GOMA,Supply,killjoy,5,3,,,,,,,,48,3,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,GOMA,SeliG,jett,7,4,,,1,,,,,53,3,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,World Game Star,Xpp,breach,5,,,,,,,,,43,4,4
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,World Game Star,iRdy,"sage, sova",8,1,1,,1,,,,,48,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,World Game Star,HANN,jett,8,5,1,,,,,,,54,3,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,World Game Star,Sylvan,astra,16,1,,,,,,,,46,6,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,All Maps,World Game Star,Has1ra14,raze,11,4,1,,,,,,,62,2,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,GOMA,Bangnan,sage,5,1,1,,,,,,,46,3,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,GOMA,Jinboong,omen,4,1,,,,,,,,39,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,GOMA,Felix,breach,1,4,1,,,1,,,,55,3,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,GOMA,Supply,killjoy,2,1,,,,,,,,37,1,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,GOMA,SeliG,jett,2,3,,,1,,,,,61,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,World Game Star,Xpp,breach,3,,,,,,,,,51,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,World Game Star,iRdy,sage,3,,,,,,,,,28,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,World Game Star,HANN,jett,4,2,1,,,,,,,60,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,World Game Star,Sylvan,astra,6,,,,,,,,,48,3,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split,World Game Star,Has1ra14,raze,4,2,,,,,,,,53,2,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,GOMA,Bangnan,breach,2,,,,,,,,,43,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,GOMA,Jinboong,astra,3,,,,,,,,,36,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,GOMA,Felix,sova,2,,,,,,,,,36,2,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,GOMA,Supply,killjoy,1,1,,,,,,,,53,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,GOMA,SeliG,jett,2,1,,,,,,,,52,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,World Game Star,Xpp,breach,1,,,,,,,,,33,1,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,World Game Star,iRdy,sova,2,1,,,1,,,,,59,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,World Game Star,HANN,jett,2,2,,,,,,,,50,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,World Game Star,Sylvan,astra,4,1,,,,,,,,45,3,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven,World Game Star,Has1ra14,raze,4,1,,,,,,,,84,0,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,GOMA,Bangnan,kayo,,3,,,,1,,,,55,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,GOMA,Jinboong,astra,2,,1,,,,,,,39,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,GOMA,Felix,sova,,,,,,,,,,38,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,GOMA,Supply,killjoy,2,1,,,,,,,,54,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,GOMA,SeliG,jett,3,,,,,,,,,47,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,World Game Star,Xpp,breach,1,,,,,,,,,45,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,World Game Star,iRdy,sova,3,,1,,,,,,,57,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,World Game Star,HANN,jett,2,1,,,,,,,,53,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,World Game Star,Sylvan,astra,6,,,,,,,,,44,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent,World Game Star,Has1ra14,raze,3,1,1,,,,,,,50,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,DFR,Sk9Na,"reyna, skye",2,2,,,,,,,,32,7,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,DFR,Huns,"raze, sova",6,2,,,1,,,,,49,5,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,DFR,hyeoni,jett,11,3,2,,,,,,,63,2,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,DFR,B1ngSu,"killjoy, sage",9,1,,,1,,,,,46,5,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,DFR,Dubu,"astra, viper",6,3,2,,,1,,,,45,4,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,GochuGaru,climax,"cypher, killjoy, skye",10,1,,,3,,1,,,53,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,GochuGaru,Chibab,"jett, skye",9,4,3,,,,,,,75,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,GochuGaru,Slash,"astra, omen, viper",6,,1,,,,,1,,49,12,3
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,GochuGaru,godko,"sage, sova",7,1,,,2,,,,,54,2,2
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,All Maps,GochuGaru,NakJi,"jett, kayo, sage",8,3,1,,,,1,,,51,4,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,DFR,Sk9Na,skye,,,,,,,,,,16,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,DFR,Huns,sova,2,,,,,,,,,45,2,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,DFR,hyeoni,jett,6,1,,,,,,,,60,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,DFR,B1ngSu,killjoy,5,1,,,1,,,,,63,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,DFR,Dubu,astra,5,1,2,,,1,,,,71,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,GochuGaru,climax,killjoy,4,,,,,,,,,62,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,GochuGaru,Chibab,skye,2,1,,,,,,,,48,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,GochuGaru,Slash,astra,4,,1,,,,,1,,55,7,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,GochuGaru,godko,sova,3,,,,,,,,,51,1,1
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent,GochuGaru,NakJi,jett,1,1,,,,,,,,31,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,DFR,Sk9Na,reyna,1,1,,,,,,,,31,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,DFR,Huns,sova,1,1,,,,,,,,46,1,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,DFR,hyeoni,jett,3,,2,,,,,,,79,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,DFR,B1ngSu,sage,1,,,,,,,,,30,3,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,DFR,Dubu,viper,,1,,,,,,,,16,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,GochuGaru,climax,skye,1,1,,,1,,1,,,38,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,GochuGaru,Chibab,jett,4,1,3,,,,,,,127,0,0
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox,GochuGaru,Slash,viper,1,,,,,,,,,56,1,1
