Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Esports Cyberathletes,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Esports Cyberathletes,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Esports Cyberathletes,$$ (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Esports Cyberathletes,$$$ (won),14,10
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Celestial Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Celestial Esports,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Celestial Esports,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Celestial Esports,$$ (won),5,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,Haven,Celestial Esports,$$$ (won),13,5
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Esports Cyberathletes,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Esports Cyberathletes,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Esports Cyberathletes,$ (won),6,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Esports Cyberathletes,$$ (won),4,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Esports Cyberathletes,$$$ (won),31,21
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Celestial Esports,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Celestial Esports,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Celestial Esports,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Celestial Esports,$$ (won),8,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Esports Cyberathletes vs Celestial Esports,All Maps,Celestial Esports,$$$ (won),31,15
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,Lasagna Beam,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,Lasagna Beam,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,Lasagna Beam,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,Lasagna Beam,$$ (won),3,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,Lasagna Beam,$$$ (won),11,7
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,WoofWoof,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,WoofWoof,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,WoofWoof,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,WoofWoof,$$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Bind,WoofWoof,$$$ (won),10,5
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,Lasagna Beam,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,Lasagna Beam,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,Lasagna Beam,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,Lasagna Beam,$$ (won),3,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,Lasagna Beam,$$$ (won),14,10
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,WoofWoof,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,WoofWoof,Eco (won),4,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,WoofWoof,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,WoofWoof,$$ (won),3,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,Icebox,WoofWoof,$$$ (won),14,7
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,Lasagna Beam,Pistol Won,,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,Lasagna Beam,Eco (won),5,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,Lasagna Beam,$ (won),5,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,Lasagna Beam,$$ (won),6,5
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,Lasagna Beam,$$$ (won),25,17
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,WoofWoof,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,WoofWoof,Eco (won),8,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,WoofWoof,$ (won),4,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,WoofWoof,$$ (won),5,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Lasagna Beam vs WoofWoof,All Maps,WoofWoof,$$$ (won),24,12
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Mixers,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Mixers,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Mixers,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Mixers,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Mixers,$$$ (won),12,6
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Reject$,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Reject$,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Reject$,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Reject$,$$ (won),5,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Icebox,Reject$,$$$ (won),12,8
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Mixers,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Mixers,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Mixers,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Mixers,$$ (won),10,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Mixers,$$$ (won),8,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Reject$,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Reject$,Eco (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Reject$,$ (won),1,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Reject$,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,Haven,Reject$,$$$ (won),15,11
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Mixers,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Mixers,Eco (won),6,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Mixers,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Mixers,$$ (won),12,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Mixers,$$$ (won),20,9
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Reject$,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Reject$,Eco (won),5,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Reject$,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Reject$,$$ (won),7,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Mixers vs Reject$,All Maps,Reject$,$$$ (won),27,19
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,Vacuumers,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,Vacuumers,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,Vacuumers,$ (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,Vacuumers,$$ (won),3,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,Vacuumers,$$$ (won),14,8
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,EGN Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,EGN Esports,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,EGN Esports,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,EGN Esports,$$ (won),4,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Breeze,EGN Esports,$$$ (won),14,6
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,Vacuumers,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,Vacuumers,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,Vacuumers,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,Vacuumers,$$ (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,Vacuumers,$$$ (won),9,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,EGN Esports,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,EGN Esports,Eco (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,EGN Esports,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,EGN Esports,$$ (won),4,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Haven,EGN Esports,$$$ (won),12,8
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,Vacuumers,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,Vacuumers,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,Vacuumers,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,Vacuumers,$$ (won),9,6
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,Vacuumers,$$$ (won),12,5
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,EGN Esports,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,EGN Esports,Eco (won),4,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,EGN Esports,$ (won),4,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,EGN Esports,$$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,Icebox,EGN Esports,$$$ (won),14,8
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,Vacuumers,Pistol Won,,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,Vacuumers,Eco (won),8,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,Vacuumers,$ (won),7,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,Vacuumers,$$ (won),15,10
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,Vacuumers,$$$ (won),35,16
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,EGN Esports,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,EGN Esports,Eco (won),9,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,EGN Esports,$ (won),6,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,EGN Esports,$$ (won),10,8
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs EGN Esports,All Maps,EGN Esports,$$$ (won),40,22
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Exalty,Pistol Won,,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Exalty,Eco (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Exalty,$ (won),2,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Exalty,$$ (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Exalty,$$$ (won),11,6
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Team Queso,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Team Queso,Eco (won),2,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Team Queso,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Team Queso,$$ (won),5,4
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Ascent,Team Queso,$$$ (won),10,6
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Exalty,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Exalty,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Exalty,$ (won),1,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Exalty,$$ (won),5,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Exalty,$$$ (won),9,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Team Queso,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Team Queso,Eco (won),3,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Team Queso,$ (won),0,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Team Queso,$$ (won),3,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,Breeze,Team Queso,$$$ (won),12,9
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Exalty,Pistol Won,,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Exalty,Eco (won),6,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Exalty,$ (won),3,0
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Exalty,$$ (won),8,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Exalty,$$$ (won),20,9
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Team Queso,Pistol Won,,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Team Queso,Eco (won),5,3
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Team Queso,$ (won),2,1
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Team Queso,$$ (won),8,7
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Exalty vs Team Queso,All Maps,Team Queso,$$$ (won),22,15
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Pomidorki W Louis vs Last Second Mix,Ascent,Pomidorki W Louis,Pistol Won,,2
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 128,Pomidorki W Louis vs Last Second Mix,Ascent,Pomidorki W Louis,Eco (won),2,2
