Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,$ (won),3,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,$$ (won),20,9
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,$$$ (won),30,19
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,Pistol Won,,4
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,Eco (won),8,4
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,$ (won),5,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,$$ (won),11,7
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,$$$ (won),39,21
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,$ (won),1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,$$ (won),4,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,$$$ (won),12,5
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,$ (won),2,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,$$ (won),3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,$$$ (won),12,11
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,Eco (won),4,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,$ (won),1,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,$$ (won),3,2
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,$$$ (won),15,9
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,$ (won),1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,$$ (won),4,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,$$$ (won),15,8
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,$ (won),0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,$$ (won),2,2
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,$$$ (won),11,10
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,Eco (won),2,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,$ (won),3,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,$$ (won),6,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,$$$ (won),5,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,Pistol Won,,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,Eco (won),10,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,$ (won),2,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,$$ (won),9,5
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,$$$ (won),38,24
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,Pistol Won,,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,Eco (won),8,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,$ (won),6,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,$$ (won),13,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,$$$ (won),32,20
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,Pistol Won,,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,Eco (won),4,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,$ (won),1,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,$$ (won),2,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,$$$ (won),17,11
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,Pistol Won,,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,Eco (won),3,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,$ (won),1,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,$$ (won),5,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,$$$ (won),15,6
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,Eco (won),4,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,$ (won),3,3
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,$$ (won),1,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,$$$ (won),15,9
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,Eco (won),3,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,$ (won),2,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,$$ (won),4,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,$$$ (won),14,6
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,Eco (won),8,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,$ (won),4,3
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,$$ (won),3,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,$$$ (won),32,20
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,Pistol Won,,3
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,Eco (won),6,4
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,$ (won),3,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,$$ (won),9,3
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,$$$ (won),29,12
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,Eco (won),2,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,$ (won),2,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,$$ (won),6,3
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,$$$ (won),16,10
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,Eco (won),3,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,$ (won),2,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,$$ (won),3,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,$$$ (won),18,9
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,Pistol Won,,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,Eco (won),2,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,$ (won),1,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,$$ (won),4,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,$$$ (won),16,9
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,Pistol Won,,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,Eco (won),4,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,$ (won),1,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,$$ (won),3,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,$$$ (won),15,9
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,Pistol Won,,3
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,Eco (won),4,3
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,$ (won),3,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,$$ (won),10,5
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,$$$ (won),32,19
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,Pistol Won,,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,Eco (won),7,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,$ (won),3,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,$$ (won),6,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,$$$ (won),33,18
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,$ (won),3,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,$$ (won),3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,$$$ (won),25,14
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,Eco (won),3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,$ (won),1,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,$$ (won),4,3
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,$$$ (won),26,12
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,DRX,Pistol Won,,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,DRX,Eco (won),3,3
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,DRX,$ (won),2,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,DRX,$$ (won),3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,DRX,$$$ (won),14,8
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,100 Thieves,Pistol Won,,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,100 Thieves,Eco (won),3,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,100 Thieves,$ (won),1,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,100 Thieves,$$ (won),5,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Fracture,100 Thieves,$$$ (won),13,7
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,Pistol Won,,3
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,Eco (won),6,4
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,$ (won),5,3
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,$$ (won),6,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,$$$ (won),39,22
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,Pistol Won,,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,Eco (won),6,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,$ (won),2,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,$$ (won),9,5
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,$$$ (won),39,19
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,BOOM Esports,Pistol Won,,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,BOOM Esports,Eco (won),3,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,BOOM Esports,$ (won),2,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,BOOM Esports,$$ (won),6,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,BOOM Esports,$$$ (won),13,9
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,ZETA DIVISION,Pistol Won,,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,ZETA DIVISION,Eco (won),4,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,ZETA DIVISION,$ (won),2,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,ZETA DIVISION,$$ (won),1,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Haven,ZETA DIVISION,$$$ (won),17,10
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,BOOM Esports,Pistol Won,,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,BOOM Esports,Eco (won),3,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,BOOM Esports,$ (won),0,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,BOOM Esports,$$ (won),6,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,BOOM Esports,$$$ (won),15,7
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,ZETA DIVISION,Pistol Won,,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,ZETA DIVISION,Eco (won),4,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,ZETA DIVISION,$ (won),2,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,ZETA DIVISION,$$ (won),0,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Pearl,ZETA DIVISION,$$$ (won),18,12
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,BOOM Esports,Pistol Won,,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,BOOM Esports,Eco (won),2,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,BOOM Esports,$ (won),1,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,BOOM Esports,$$ (won),7,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,BOOM Esports,$$$ (won),5,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,ZETA DIVISION,Pistol Won,,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,ZETA DIVISION,Eco (won),2,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,ZETA DIVISION,$ (won),1,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,ZETA DIVISION,$$ (won),2,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,Fracture,ZETA DIVISION,$$$ (won),10,10
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,BOOM Esports,Pistol Won,,5
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,BOOM Esports,Eco (won),8,5
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,BOOM Esports,$ (won),3,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,BOOM Esports,$$ (won),19,5
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,BOOM Esports,$$$ (won),33,16
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,ZETA DIVISION,Pistol Won,,1
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,ZETA DIVISION,Eco (won),10,3
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,ZETA DIVISION,$ (won),5,0
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,ZETA DIVISION,$$ (won),3,2
Valorant Champions 2022,Group Stage,Elimination (B),BOOM Esports vs ZETA DIVISION,All Maps,ZETA DIVISION,$$$ (won),45,32
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,EDward Gaming,Pistol Won,,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,EDward Gaming,Eco (won),3,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,EDward Gaming,$ (won),2,0
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,EDward Gaming,$$ (won),6,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,EDward Gaming,$$$ (won),7,3
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,Team Liquid,Pistol Won,,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,Team Liquid,Eco (won),3,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,Team Liquid,$ (won),0,0
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,Team Liquid,$$ (won),4,3
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Bind,Team Liquid,$$$ (won),11,9
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,EDward Gaming,Pistol Won,,2
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,EDward Gaming,Eco (won),3,2
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,EDward Gaming,$ (won),1,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,EDward Gaming,$$ (won),6,2
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,EDward Gaming,$$$ (won),16,7
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,Team Liquid,Pistol Won,,0
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,Team Liquid,Eco (won),4,1
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,Team Liquid,$ (won),0,0
Valorant Champions 2022,Group Stage,Elimination (A),EDward Gaming vs Team Liquid,Breeze,Team Liquid,$$ (won),4,3
