Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,All Maps,FURIA,Khalil,omen,4,1,,,,,,,,30,4,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,All Maps,FURIA,mazin,"breach, kayo",4,3,,,1,,,,,33,2,2
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,All Maps,FURIA,dgzin,"chamber, jett",6,3,,,1,2,,,,55,2,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,DRX,stax,fade,4,2,,,1,,,,,37,3,2
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,DRX,Rb,kayo,5,1,1,,1,,,,,62,2,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,DRX,Zest,sova,5,1,,,,1,,,,39,0,1
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,DRX,BuZz,jett,5,,1,,,1,,,,48,0,1
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,DRX,MaKo,astra,3,1,,,1,,,,,45,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,FURIA,nzr,sova,6,,,,1,,,,,48,2,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,FURIA,Quick,killjoy,3,1,1,,,1,,,,45,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,FURIA,Khalil,omen,3,1,,,,,,,,37,3,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,FURIA,mazin,kayo,4,3,,,1,,,,,49,1,2
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Ascent,FURIA,dgzin,jett,5,1,,,1,,,,,43,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,DRX,stax,breach,3,1,,,,,,,,52,4,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,DRX,Rb,killjoy,1,1,,,,,,,,65,0,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,DRX,Zest,fade,1,,,,,,,,,28,0,1
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,DRX,BuZz,jett,8,1,,,,,,,,83,0,1
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,DRX,MaKo,omen,3,1,,,,,,,,75,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,FURIA,nzr,fade,1,,,,,,,,,31,2,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,FURIA,Quick,raze,1,,,,,,,,,31,0,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,FURIA,Khalil,omen,1,,,,,,,,,23,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,FURIA,mazin,breach,,,,,,,,,,16,1,0
Valorant Champions 2022,Group Stage,Opening (D),DRX vs FURIA,Haven,FURIA,dgzin,chamber,1,2,,,,2,,,,66,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,Enzo,"fade, viper",5,,,,1,,,,,34,5,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,Boaster,"astra, brimstone",7,,,,,1,,,,43,3,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,Mistic,"breach, skye",9,3,1,,1,1,,,,59,12,2
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,Derke,chamber,13,3,1,,,,,,,79,3,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,FNATIC,Alfajer,"neon, raze",6,4,2,,1,,,,,62,0,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,Asuna,"raze, sage, skye",7,2,1,,,,,,,46,1,2
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,stellar,"sage, viper",3,3,,,1,,,,,38,9,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,Will,"chamber, raze",17,5,,,,,,,,71,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,Derrek,fade,7,,,1,1,,,,,45,4,2
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,All Maps,100 Thieves,bang,"astra, brimstone, omen",5,4,,,1,2,,,,43,6,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,FNATIC,Enzo,fade,2,,,,,,,,,41,4,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,FNATIC,Boaster,astra,4,,,,,,,,,47,0,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,FNATIC,Mistic,skye,4,1,,,,1,,,,57,7,2
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,FNATIC,Derke,chamber,7,1,,,,,,,,75,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,FNATIC,Alfajer,neon,,1,1,,,,,,,45,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,100 Thieves,Asuna,sage,2,1,,,,,,,,39,1,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,100 Thieves,stellar,viper,1,2,,,1,,,,,49,4,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,100 Thieves,Will,raze,7,2,,,,,,,,76,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,100 Thieves,Derrek,fade,1,,,,,,,,,37,1,2
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Pearl,100 Thieves,bang,astra,4,1,,,,1,,,,57,3,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,FNATIC,Enzo,viper,2,,,,,,,,,25,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,FNATIC,Boaster,brimstone,2,,,,,,,,,31,2,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,FNATIC,Mistic,skye,5,2,1,,1,,,,,84,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,FNATIC,Derke,chamber,4,1,,,,,,,,87,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,FNATIC,Alfajer,raze,2,2,1,,1,,,,,68,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,100 Thieves,Asuna,skye,1,,1,,,,,,,45,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,100 Thieves,stellar,viper,1,,,,,,,,,24,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,100 Thieves,Will,raze,5,2,,,,,,,,83,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,100 Thieves,Derrek,fade,3,,,,,,,,,46,2,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Bind,100 Thieves,bang,brimstone,,1,,,,1,,,,29,2,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,FNATIC,Enzo,fade,1,,,,1,,,,,37,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,FNATIC,Boaster,astra,1,,,,,1,,,,50,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,FNATIC,Mistic,breach,,,,,,,,,,35,4,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,FNATIC,Derke,chamber,2,1,1,,,,,,,75,2,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,FNATIC,Alfajer,raze,4,1,,,,,,,,73,0,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,100 Thieves,Asuna,raze,4,1,,,,,,,,54,0,1
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,100 Thieves,stellar,sage,1,1,,,,,,,,42,5,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,100 Thieves,Will,chamber,5,1,,,,,,,,54,0,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,100 Thieves,Derrek,fade,3,,,1,1,,,,,53,1,0
Valorant Champions 2022,Group Stage,Opening (D),FNATIC vs 100 Thieves,Haven,100 Thieves,bang,omen,1,2,,,1,,,,,44,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,crashies,"fade, kayo, sova",5,2,,,1,,,,,47,3,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,Victor,"jett, kayo, neon",6,2,1,,,,,,,55,6,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,Marved,"astra, brimstone, kayo",7,2,,,,2,,,,46,4,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,FiNESSE,"breach, viper",4,3,,,,,,,,55,6,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,OpTic Gaming,yay,chamber,7,4,1,1,,,,,,72,0,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,Sacy,"fade, sova",6,3,2,,,1,,,,57,6,6
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,pANcada,"astra, omen, viper",7,,1,,,,,,,47,2,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,saadhak,"kayo, viper",10,,,,,,,,,49,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,Less,"chamber, cypher, viper",8,3,,,,,,,,48,1,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,All Maps,LOUD,aspas,"chamber, jett, raze",11,1,,,1,,,,,52,2,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,crashies,sova,1,,,,,,,,,35,1,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,Victor,jett,2,,,,,,,,,37,3,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,Marved,kayo,2,,,,,,,,,28,0,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,FiNESSE,viper,1,1,,,,,,,,58,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,OpTic Gaming,yay,chamber,3,1,1,,,,,,,51,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,Sacy,sova,4,2,,,,,,,,60,1,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,pANcada,viper,3,,,,,,,,,47,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,saadhak,kayo,4,,,,,,,,,54,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,Less,cypher,4,1,,,,,,,,60,1,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Breeze,LOUD,aspas,jett,5,1,,,1,,,,,85,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,crashies,kayo,3,1,,,1,,,,,45,2,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,Victor,neon,2,1,,,,,,,,55,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,Marved,brimstone,2,,,,,,,,,37,3,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,FiNESSE,breach,1,1,,,,,,,,47,4,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,yay,chamber,2,3,,1,,,,,,106,0,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,Sacy,fade,1,1,2,,,1,,,,69,4,3
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,pANcada,omen,2,,1,,,,,,,43,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,saadhak,viper,3,,,,,,,,,55,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,Less,chamber,3,1,,,,,,,,51,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Fracture,LOUD,aspas,raze,3,,,,,,,,,25,1,1
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,crashies,fade,1,1,,,,,,,,62,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,Victor,kayo,2,1,1,,,,,,,74,2,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,Marved,astra,3,2,,,,2,,,,73,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,FiNESSE,viper,2,1,,,,,,,,59,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,OpTic Gaming,yay,chamber,2,,,,,,,,,60,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,Sacy,fade,1,,,,,,,,,43,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,pANcada,astra,2,,,,,,,,,52,1,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,saadhak,kayo,3,,,,,,,,,38,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,Less,viper,1,1,,,,,,,,33,0,0
Valorant Champions 2022,Group Stage,Winner's (B),OpTic Gaming vs LOUD,Pearl,LOUD,aspas,chamber,3,,,,,,,,,45,0,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,AYRIN,"sage, viper",3,2,,,,,,1,,50,3,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,BcJ,"fade, omen",8,,1,,1,,,,,54,8,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,dephh,"breach, kayo",2,1,,,,,,,,30,2,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,zekken,"neon, raze",8,5,1,,,1,,,,88,2,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XSET,Cryocells,chamber,8,4,,,2,,,,,65,1,3
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,Sushiboys,"breach, sova",3,1,,,1,,,,,36,5,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,Crws,"astra, omen",6,3,1,,1,1,,,,63,4,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,sScary,viper,3,2,,,2,1,,,,53,1,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,foxz,"phoenix, yoru",7,2,1,,2,,,,,49,4,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,All Maps,XERXIA Esports,Surf,chamber,3,4,,,,,,,,55,3,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,AYRIN,sage,2,1,,,,,,,,64,3,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,BcJ,omen,4,,,,1,,,,,44,5,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,dephh,breach,1,,,,,,,,,37,1,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,zekken,neon,3,3,,,,,,,,72,1,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XSET,Cryocells,chamber,4,3,,,1,,,,,80,1,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,Sushiboys,breach,2,,,,1,,,,,36,3,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,Crws,omen,4,1,,,,1,,,,50,2,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,sScary,viper,3,2,,,2,1,,,,67,1,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,foxz,phoenix,3,1,1,,1,,,,,56,0,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Fracture,XERXIA Esports,Surf,chamber,1,3,,,,,,,,56,3,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,AYRIN,viper,1,1,,,,,,1,,36,0,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,BcJ,fade,4,,1,,,,,,,63,3,1
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,dephh,kayo,1,1,,,,,,,,23,1,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,zekken,raze,5,2,1,,,1,,,,103,1,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XSET,Cryocells,chamber,4,1,,,1,,,,,50,0,2
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,Sushiboys,sova,1,1,,,,,,,,36,2,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,Crws,astra,2,2,1,,1,,,,,76,2,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,sScary,viper,,,,,,,,,,39,0,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,foxz,yoru,4,1,,,1,,,,,42,4,0
Valorant Champions 2022,Group Stage,Opening (C),XSET vs XERXIA Esports,Icebox,XERXIA Esports,Surf,chamber,2,1,,,,,,,,53,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,Zyppan,raze,14,2,1,,,1,,,,74,1,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,ardiis,"chamber, kayo",5,,2,,,,,,,48,1,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,ANGE1,"brimstone, fade",5,2,,,,,,,,37,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,Shao,"fade, sage",7,3,1,,1,,1,,,70,17,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,FunPlus Phoenix,SUYGETSU,viper,9,,1,,,,,,,53,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,NagZ,"chamber, sage",7,3,,,1,1,,,,58,2,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,keznit,"kayo, raze",8,2,,,,,,,,51,1,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,delz1k,"brimstone, viper",4,,,,,,,,,44,2,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,Klaus,"sova, viper",3,2,,,,,,,,44,5,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,All Maps,KRÜ Esports,Mazino,"sage, skye",6,2,1,,,,1,,,57,5,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,Zyppan,raze,6,1,,,,1,,,,67,0,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,ardiis,chamber,5,,1,,,,,,,60,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,ANGE1,fade,2,1,,,,,,,,39,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,Shao,sage,4,1,,,1,,1,,,49,11,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,FunPlus Phoenix,SUYGETSU,viper,4,,1,,,,,,,55,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,NagZ,chamber,4,2,,,1,,,,,63,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,keznit,kayo,5,,,,,,,,,35,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,delz1k,viper,3,,,,,,,,,52,1,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,Klaus,sova,2,1,,,,,,,,44,4,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Icebox,KRÜ Esports,Mazino,sage,2,,1,,,,1,,,53,5,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,Zyppan,raze,8,1,1,,,,,,,80,1,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,ardiis,kayo,,,1,,,,,,,35,1,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,ANGE1,brimstone,3,1,,,,,,,,34,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,Shao,fade,3,2,1,,,,,,,91,6,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,FunPlus Phoenix,SUYGETSU,viper,5,,,,,,,,,50,0,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,NagZ,sage,3,1,,,,1,,,,52,2,2
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,keznit,raze,3,2,,,,,,,,66,1,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,delz1k,brimstone,1,,,,,,,,,35,1,0
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,Klaus,viper,1,1,,,,,,,,43,1,1
Valorant Champions 2022,Group Stage,Opening (C),FunPlus Phoenix vs KRÜ Esports,Bind,KRÜ Esports,Mazino,skye,4,2,,,,,,,,61,0,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,stax,"breach, skye",6,4,,,,1,,,,49,12,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,Rb,"chamber, neon",12,2,,,,,,,,59,3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,Zest,"fade, sova",5,3,,,1,,,,,40,4,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,BuZz,"chamber, jett",12,4,,,1,,,,,58,0,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,DRX,MaKo,"brimstone, viper",6,3,1,,,1,,,,57,6,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,Asuna,"kayo, neon",3,3,1,,1,,,,,43,1,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,stellar,"cypher, kayo",9,1,,,,,,,,44,6,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,Will,"chamber, jett",5,5,1,,1,1,,,,51,1,2
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,Derrek,"breach, sova",6,1,,,,,,,,37,1,3
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,All Maps,100 Thieves,bang,"brimstone, viper",6,3,2,,,1,,,,56,10,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,stax,skye,4,2,,,,1,,,,41,7,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,Rb,chamber,7,1,,,,,,,,45,2,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,Zest,sova,2,2,,,1,,,,,31,3,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,BuZz,jett,7,3,,,,,,,,54,0,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,DRX,MaKo,viper,3,2,1,,,1,,,,56,2,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,Asuna,kayo,,2,,,1,,,,,30,1,0
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,stellar,cypher,6,1,,,,,,,,50,4,1
Valorant Champions 2022,Group Stage,Winner's (D),DRX vs 100 Thieves,Breeze,100 Thieves,Will,jett,2,4,1,,1,1,,,,46,1,1
